DEP_DELAY,ARR_DELAY,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,Full_Departure_Datetime
0.0,-7.0,0,0.0,0.0,2017-10-31 17:18:00
-1.0,-1.0,0,0.0,0.0,2017-11-01 05:59:00
-4.0,-11.0,0,0.0,0.0,2017-11-01 12:51:00
90.0,97.0,0,0.0,0.0,2017-11-01 19:29:00
-8.0,13.0,0,0.0,0.0,2017-11-01 05:52:00
-2.0,-2.0,0,0.0,0.0,2017-11-01 12:38:00
-6.0,-18.0,0,0.0,0.0,2017-11-01 06:24:00
-1.0,-8.0,0,0.0,0.0,2017-11-01 17:34:00
-2.0,22.0,0,0.0,0.0,2017-11-01 17:16:00
4.0,11.0,0,0.0,0.0,2017-11-02 06:04:00
-2.0,0.0,0,0.0,0.0,2017-11-02 06:28:00
-14.0,-14.0,0,0.0,0.0,2017-11-02 17:45:00
0.0,-2.0,0,0.0,0.0,2017-11-02 12:55:00
-12.0,-9.0,0,0.0,0.0,2017-11-02 05:48:00
18.0,16.0,0,0.0,0.0,2017-11-02 17:53:00
-4.0,-12.0,0,0.0,0.0,2017-11-02 12:36:00
-9.0,-13.0,0,0.0,0.0,2017-11-02 17:09:00
-2.0,-14.0,0,0.0,0.0,2017-11-03 05:58:00
2.0,11.0,0,0.0,0.0,2017-11-03 06:32:00
18.0,13.0,0,0.0,0.0,2017-11-03 13:16:00
55.0,38.0,0,0.0,0.0,2017-11-03 19:04:00
-5.0,-5.0,0,0.0,0.0,2017-11-03 05:55:00
-4.0,-15.0,0,0.0,0.0,2017-11-03 17:31:00
-1.0,8.0,0,0.0,0.0,2017-11-03 17:17:00
-9.0,-3.0,0,0.0,0.0,2017-11-03 12:31:00
-5.0,-8.0,0,0.0,0.0,2017-11-04 06:40:00
-7.0,-4.0,0,0.0,0.0,2017-11-04 06:23:00
-3.0,-21.0,0,0.0,0.0,2017-11-04 13:57:00
12.0,24.0,0,1.0,0.0,2017-11-04 17:30:00
-6.0,-4.0,0,0.0,0.0,2017-11-04 17:29:00
-5.0,-18.0,0,0.0,0.0,2017-11-04 09:00:00
-3.0,-13.0,0,0.0,0.0,2017-11-05 06:07:00
-5.0,-18.0,0,0.0,0.0,2017-11-05 17:54:00
19.0,14.0,0,0.0,0.0,2017-11-05 13:14:00
-1.0,-11.0,0,0.0,0.0,2017-11-05 06:29:00
12.0,10.0,0,0.0,0.0,2017-11-05 13:17:00
36.0,27.0,0,0.0,0.0,2017-11-05 18:06:00
-3.0,-17.0,0,0.0,0.0,2017-11-06 17:56:00
-4.0,-20.0,0,0.0,0.0,2017-11-06 06:06:00
0.0,-1.0,0,0.0,0.0,2017-11-06 06:30:00
-1.0,-11.0,0,0.0,0.0,2017-11-06 12:54:00
1.0,-5.0,0,0.0,0.0,2017-11-06 06:01:00
-7.0,-17.0,0,0.0,0.0,2017-11-06 17:23:00
2.0,-11.0,0,0.0,0.0,2017-11-06 13:07:00
1.0,1.0,0,0.0,0.0,2017-11-06 17:19:00
-4.0,-21.0,0,0.0,0.0,2017-11-07 17:55:00
-2.0,15.0,0,0.0,0.0,2017-11-07 06:08:00
8.0,28.0,0,8.0,0.0,2017-11-07 06:38:00
-5.0,6.0,0,0.0,0.0,2017-11-07 12:50:00
-1.0,5.0,0,0.0,0.0,2017-11-07 05:59:00
-9.0,-23.0,0,0.0,0.0,2017-11-07 12:56:00
-8.0,-12.0,0,0.0,0.0,2017-11-07 17:22:00
-14.0,2.0,0,0.0,0.0,2017-11-07 17:04:00
-4.0,-10.0,0,0.0,0.0,2017-11-08 17:55:00
-2.0,-1.0,0,0.0,0.0,2017-11-08 06:08:00
-6.0,-17.0,0,0.0,0.0,2017-11-08 06:24:00
-4.0,-5.0,0,0.0,0.0,2017-11-08 12:51:00
-6.0,-17.0,0,0.0,0.0,2017-11-08 12:59:00
139.0,117.0,0,0.0,0.0,2017-11-08 19:37:00
-4.0,-16.0,0,0.0,0.0,2017-11-08 17:26:00
-4.0,-2.0,0,0.0,0.0,2017-11-08 05:56:00
0.0,26.0,0,0.0,0.0,2017-11-09 06:10:00
-2.0,-21.0,0,0.0,0.0,2017-11-09 17:57:00
-4.0,0.0,0,0.0,0.0,2017-11-09 06:26:00
140.0,132.0,0,25.0,0.0,2017-11-09 15:15:00
-4.0,-4.0,0,0.0,0.0,2017-11-09 17:26:00
-7.0,0.0,0,0.0,0.0,2017-11-09 05:53:00
-5.0,-7.0,0,0.0,0.0,2017-11-09 17:13:00
-3.0,-5.0,0,0.0,0.0,2017-11-09 13:02:00
-1.0,-14.0,0,0.0,0.0,2017-11-10 06:09:00
-3.0,-18.0,0,0.0,0.0,2017-11-10 17:56:00
-8.0,-2.0,0,0.0,0.0,2017-11-10 06:22:00
1.0,-13.0,0,0.0,0.0,2017-11-10 12:56:00
-4.0,-14.0,0,0.0,0.0,2017-11-10 13:01:00
-5.0,-14.0,0,0.0,0.0,2017-11-10 17:25:00
103.0,109.0,0,0.0,0.0,2017-11-10 19:01:00
-6.0,-4.0,0,0.0,0.0,2017-11-10 05:54:00
1.0,1.0,0,0.0,0.0,2017-11-11 06:46:00
-1.0,62.0,0,0.0,0.0,2017-11-11 06:29:00
-4.0,-10.0,0,0.0,0.0,2017-11-11 13:56:00
1.0,-9.0,0,0.0,0.0,2017-11-11 09:06:00
0.0,-4.0,0,0.0,0.0,2017-11-11 17:30:00
0.0,16.0,0,0.0,0.0,2017-11-11 17:18:00
17.0,14.0,0,0.0,0.0,2017-11-12 18:16:00
-8.0,-16.0,0,0.0,0.0,2017-11-12 06:02:00
-2.0,4.0,0,0.0,0.0,2017-11-12 06:28:00
4.0,14.0,0,0.0,0.0,2017-11-12 12:59:00
-6.0,-4.0,0,0.0,0.0,2017-11-12 17:24:00
-5.0,4.0,0,0.0,0.0,2017-11-12 13:00:00
1.0,-7.0,0,0.0,0.0,2017-11-12 17:19:00
-1.0,-30.0,0,0.0,0.0,2017-11-13 17:58:00
9.0,11.0,0,0.0,0.0,2017-11-13 06:19:00
15.0,3.0,0,0.0,0.0,2017-11-13 06:45:00
-1.0,-19.0,0,0.0,0.0,2017-11-13 12:54:00
18.0,23.0,0,18.0,0.0,2017-11-13 06:18:00
6.0,-2.0,0,0.0,0.0,2017-11-13 13:11:00
-6.0,-4.0,0,0.0,0.0,2017-11-13 17:24:00
14.0,3.0,0,0.0,0.0,2017-11-13 17:32:00
-5.0,-9.0,0,0.0,0.0,2017-11-14 06:05:00
-1.0,3.0,0,0.0,0.0,2017-11-14 06:29:00
-10.0,-32.0,0,0.0,0.0,2017-11-14 17:49:00
-5.0,-25.0,0,0.0,0.0,2017-11-14 12:50:00
-2.0,4.0,0,0.0,0.0,2017-11-14 17:28:00
-9.0,-15.0,0,0.0,0.0,2017-11-14 12:56:00
-2.0,1.0,0,0.0,0.0,2017-11-14 05:58:00
-12.0,-7.0,0,0.0,0.0,2017-11-14 17:06:00
-2.0,-12.0,0,0.0,0.0,2017-11-15 06:08:00
-1.0,-5.0,0,0.0,0.0,2017-11-15 06:29:00
-3.0,-1.0,0,0.0,0.0,2017-11-15 17:56:00
9.0,-4.0,0,0.0,0.0,2017-11-15 13:04:00
-1.0,-8.0,0,0.0,0.0,2017-11-15 05:59:00
8.0,4.0,0,0.0,0.0,2017-11-15 13:13:00
10.0,10.0,0,0.0,0.0,2017-11-15 17:40:00
-8.0,-20.0,0,0.0,0.0,2017-11-15 17:10:00
-1.0,-11.0,0,0.0,0.0,2017-11-16 06:09:00
0.0,-7.0,0,0.0,0.0,2017-11-16 06:30:00
10.0,-6.0,0,0.0,0.0,2017-11-16 13:05:00
-8.0,-13.0,0,0.0,0.0,2017-11-16 17:51:00
0.0,-2.0,0,0.0,0.0,2017-11-16 17:30:00
105.0,98.0,0,98.0,0.0,2017-11-16 07:45:00
176.0,162.0,0,0.0,0.0,2017-11-16 16:01:00
-13.0,-8.0,0,0.0,0.0,2017-11-16 17:05:00
-1.0,-8.0,0,0.0,0.0,2017-11-17 06:09:00
7.0,2.0,0,0.0,0.0,2017-11-17 18:06:00
-1.0,4.0,0,0.0,0.0,2017-11-17 06:29:00
52.0,35.0,0,0.0,0.0,2017-11-17 13:47:00
-10.0,-4.0,0,0.0,0.0,2017-11-17 12:55:00
-3.0,-5.0,0,0.0,0.0,2017-11-17 05:57:00
2.0,7.0,0,0.0,0.0,2017-11-17 17:20:00
-1.0,-2.0,0,0.0,0.0,2017-11-17 17:29:00
-6.0,-14.0,0,0.0,0.0,2017-11-18 06:39:00
-4.0,15.0,0,0.0,0.0,2017-11-18 06:26:00
-5.0,-20.0,0,0.0,0.0,2017-11-18 13:55:00
-7.0,-6.0,0,0.0,0.0,2017-11-18 08:58:00
33.0,42.0,0,2.0,0.0,2017-11-18 17:51:00
-6.0,3.0,0,0.0,0.0,2017-11-18 17:24:00
-3.0,-7.0,0,0.0,0.0,2017-11-19 06:07:00
-9.0,-14.0,0,0.0,0.0,2017-11-19 06:21:00
-7.0,12.0,0,0.0,0.0,2017-11-19 17:52:00
3.0,1.0,0,0.0,0.0,2017-11-19 12:58:00
4.0,5.0,0,0.0,0.0,2017-11-19 13:09:00
18.0,12.0,0,0.0,0.0,2017-11-19 17:48:00
48.0,41.0,0,0.0,0.0,2017-11-19 18:06:00
-5.0,-19.0,0,0.0,0.0,2017-11-20 06:05:00
5.0,11.0,0,0.0,0.0,2017-11-20 06:35:00
-9.0,-12.0,0,0.0,0.0,2017-11-20 17:50:00
-2.0,-12.0,0,0.0,0.0,2017-11-20 12:53:00
19.0,10.0,0,0.0,0.0,2017-11-20 17:49:00
-6.0,-10.0,0,0.0,0.0,2017-11-20 12:59:00
-4.0,3.0,0,0.0,0.0,2017-11-20 05:56:00
-1.0,-4.0,0,0.0,0.0,2017-11-21 06:09:00
9.0,1.0,0,0.0,0.0,2017-11-21 06:39:00
-5.0,-1.0,0,0.0,0.0,2017-11-21 12:50:00
0.0,11.0,0,0.0,0.0,2017-11-21 17:59:00
-6.0,-17.0,0,0.0,0.0,2017-11-21 05:54:00
-5.0,-10.0,0,0.0,0.0,2017-11-21 17:25:00
-8.0,3.0,0,0.0,0.0,2017-11-21 12:57:00
-4.0,-15.0,0,0.0,0.0,2017-11-21 17:14:00
-6.0,-14.0,0,0.0,0.0,2017-11-22 06:04:00
-7.0,-26.0,0,0.0,0.0,2017-11-22 06:23:00
-6.0,-8.0,0,0.0,0.0,2017-11-22 12:49:00
-9.0,-3.0,0,0.0,0.0,2017-11-22 17:50:00
-7.0,-18.0,0,0.0,0.0,2017-11-22 17:23:00
-1.0,-11.0,0,0.0,0.0,2017-11-22 05:59:00
-7.0,-11.0,0,0.0,0.0,2017-11-22 12:58:00
18.0,21.0,0,0.0,0.0,2017-11-22 17:36:00
-2.0,0.0,0,0.0,0.0,2017-11-23 06:08:00
-1.0,-4.0,0,0.0,0.0,2017-11-23 06:29:00
-9.0,-17.0,0,0.0,0.0,2017-11-23 12:56:00
-7.0,-17.0,0,0.0,0.0,2017-11-23 05:53:00
0.0,-18.0,0,0.0,0.0,2017-11-24 12:55:00
-5.0,-25.0,0,0.0,0.0,2017-11-24 06:25:00
-2.0,-19.0,0,0.0,0.0,2017-11-24 05:53:00
-8.0,-12.0,0,0.0,0.0,2017-11-24 12:58:00
-7.0,-23.0,0,0.0,0.0,2017-11-24 17:23:00
-2.0,-1.0,0,0.0,0.0,2017-11-25 06:08:00
-5.0,-8.0,0,0.0,0.0,2017-11-25 12:50:00
7.0,13.0,0,0.0,0.0,2017-11-25 06:37:00
-4.0,-6.0,0,0.0,0.0,2017-11-25 17:55:00
-7.0,-8.0,0,0.0,0.0,2017-11-25 05:53:00
0.0,-6.0,0,0.0,0.0,2017-11-25 13:05:00
170.0,154.0,0,0.0,0.0,2017-11-25 20:20:00
0.0,0.0,0,0.0,0.0,2017-11-25 17:18:00
0.0,-11.0,0,0.0,0.0,2017-11-26 06:10:00
1.0,-4.0,0,0.0,0.0,2017-11-26 06:31:00
3.0,-8.0,0,0.0,0.0,2017-11-26 12:58:00
8.0,6.0,0,0.0,0.0,2017-11-26 18:07:00
-1.0,12.0,0,0.0,0.0,2017-11-26 13:04:00
-7.0,-5.0,0,0.0,0.0,2017-11-26 05:53:00
-7.0,-4.0,0,0.0,0.0,2017-11-26 17:23:00
130.0,115.0,0,0.0,0.0,2017-11-26 19:28:00
11.0,4.0,0,0.0,0.0,2017-11-27 06:21:00
-4.0,-27.0,0,0.0,0.0,2017-11-27 12:51:00
12.0,-8.0,0,0.0,0.0,2017-11-27 06:42:00
-6.0,-22.0,0,0.0,0.0,2017-11-27 17:53:00
-12.0,-14.0,0,0.0,0.0,2017-11-27 12:53:00
6.0,-3.0,0,0.0,0.0,2017-11-27 06:06:00
-6.0,-7.0,0,0.0,0.0,2017-11-27 17:24:00
-7.0,-12.0,0,0.0,0.0,2017-11-27 17:11:00
1.0,-21.0,0,0.0,0.0,2017-11-28 06:01:00
-3.0,-3.0,0,0.0,0.0,2017-11-28 06:27:00
8.0,-29.0,0,0.0,0.0,2017-11-28 12:52:00
-4.0,-15.0,0,0.0,0.0,2017-11-28 17:33:00
9.0,-3.0,0,0.0,0.0,2017-11-28 17:09:00
-4.0,-15.0,0,0.0,0.0,2017-11-28 05:36:00
11.0,7.0,0,0.0,0.0,2017-11-28 17:29:00
-5.0,-19.0,0,0.0,0.0,2017-11-29 05:55:00
-9.0,-10.0,0,0.0,0.0,2017-11-29 12:35:00
-1.0,-12.0,0,0.0,0.0,2017-11-29 17:36:00
-5.0,-26.0,0,0.0,0.0,2017-11-29 16:55:00
-2.0,-2.0,0,0.0,0.0,2017-11-29 17:16:00
-4.0,-9.0,0,0.0,0.0,2017-11-29 05:36:00
-5.0,11.0,0,0.0,0.0,2017-11-29 06:25:00
-4.0,-16.0,0,0.0,0.0,2017-11-30 05:56:00
-7.0,-29.0,0,0.0,0.0,2017-11-30 12:37:00
-4.0,-8.0,0,0.0,0.0,2017-11-30 17:33:00
-7.0,-11.0,0,0.0,0.0,2017-11-30 05:33:00
-6.0,3.0,0,0.0,0.0,2017-11-30 16:54:00
-3.0,-5.0,0,0.0,0.0,2017-11-30 17:15:00
-5.0,-8.0,0,0.0,0.0,2017-11-30 06:25:00
2.0,-13.0,0,0.0,0.0,2017-12-01 06:02:00
-5.0,-29.0,0,0.0,0.0,2017-12-01 17:32:00
-4.0,-12.0,0,0.0,0.0,2017-12-01 12:40:00
-9.0,-9.0,0,0.0,0.0,2017-12-01 16:51:00
-7.0,9.0,0,0.0,0.0,2017-12-01 05:33:00
-9.0,-6.0,0,0.0,0.0,2017-12-01 17:09:00
-5.0,-5.0,0,0.0,0.0,2017-12-01 06:25:00
-2.0,-5.0,0,0.0,0.0,2017-12-02 06:28:00
-9.0,-16.0,0,0.0,0.0,2017-12-02 12:21:00
-5.0,-17.0,0,0.0,0.0,2017-12-02 05:35:00
-3.0,14.0,0,0.0,0.0,2017-12-02 06:27:00
-1.0,-6.0,0,0.0,0.0,2017-12-03 05:59:00
-2.0,-25.0,0,0.0,0.0,2017-12-03 12:42:00
-3.0,-21.0,0,0.0,0.0,2017-12-03 17:34:00
-7.0,-8.0,0,0.0,0.0,2017-12-03 05:33:00
-3.0,-9.0,0,0.0,0.0,2017-12-03 17:15:00
-4.0,3.0,0,0.0,0.0,2017-12-03 06:26:00
-7.0,-7.0,0,0.0,0.0,2017-12-03 16:53:00
10.0,47.0,0,10.0,0.0,2017-12-04 06:10:00
-2.0,-25.0,0,0.0,0.0,2017-12-04 12:42:00
-6.0,-15.0,0,0.0,0.0,2017-12-04 17:31:00
-5.0,17.0,0,0.0,0.0,2017-12-04 05:35:00
0.0,-18.0,0,0.0,0.0,2017-12-04 17:00:00
-5.0,30.0,0,0.0,0.0,2017-12-04 06:25:00
388.0,390.0,0,0.0,0.0,2017-12-04 23:46:00
-4.0,-12.0,0,0.0,0.0,2017-12-05 05:56:00
-11.0,-17.0,0,0.0,0.0,2017-12-05 17:26:00
9.0,-3.0,0,0.0,0.0,2017-12-05 12:53:00
-9.0,-7.0,0,0.0,0.0,2017-12-05 05:31:00
-6.0,-16.0,0,0.0,0.0,2017-12-05 16:54:00
29.0,48.0,0,2.0,0.0,2017-12-05 17:47:00
7.0,8.0,0,0.0,0.0,2017-12-05 06:37:00
-1.0,-5.0,0,0.0,0.0,2017-12-06 05:59:00
-8.0,2.0,0,0.0,0.0,2017-12-06 17:29:00
-1.0,-10.0,0,0.0,0.0,2017-12-06 12:43:00
-5.0,10.0,0,0.0,0.0,2017-12-06 16:55:00
14.0,11.0,0,0.0,0.0,2017-12-06 05:54:00
-1.0,9.0,0,0.0,0.0,2017-12-06 06:29:00
-6.0,-5.0,0,0.0,0.0,2017-12-06 17:12:00
0.0,-3.0,0,0.0,0.0,2017-12-07 06:00:00
0.0,-5.0,0,0.0,0.0,2017-12-07 17:37:00
-2.0,-16.0,0,0.0,0.0,2017-12-07 12:42:00
-9.0,-4.0,0,0.0,0.0,2017-12-07 16:51:00
-9.0,19.0,0,0.0,0.0,2017-12-07 06:21:00
21.0,13.0,0,0.0,0.0,2017-12-07 06:01:00
-4.0,11.0,0,0.0,0.0,2017-12-07 17:14:00
-7.0,-12.0,0,0.0,0.0,2017-12-08 05:53:00
-1.0,-10.0,0,0.0,0.0,2017-12-08 16:59:00
-5.0,1.0,0,0.0,0.0,2017-12-08 05:35:00
9.0,16.0,0,0.0,0.0,2017-12-08 17:27:00
-8.0,9.0,0,0.0,0.0,2017-12-08 06:22:00
220.0,276.0,0,0.0,168.0,2017-12-09 16:10:00
494.0,497.0,0,0.0,309.0,2017-12-09 13:54:00
-2.0,-12.0,0,0.0,0.0,2017-12-09 06:28:00
35.0,12.0,0,0.0,0.0,2017-12-10 06:35:00
5.0,8.0,0,0.0,0.0,2017-12-10 17:42:00
0.0,-21.0,0,0.0,0.0,2017-12-10 12:44:00
31.0,44.0,0,0.0,31.0,2017-12-10 06:11:00
-3.0,-3.0,0,0.0,0.0,2017-12-10 16:57:00
26.0,38.0,0,0.0,26.0,2017-12-10 06:56:00
20.0,28.0,0,0.0,0.0,2017-12-10 17:38:00
-1.0,-28.0,0,0.0,0.0,2017-12-11 05:59:00
4.0,-18.0,0,0.0,0.0,2017-12-11 12:48:00
-7.0,-34.0,0,0.0,0.0,2017-12-11 17:30:00
1.0,1.0,0,0.0,0.0,2017-12-11 05:41:00
55.0,81.0,0,3.0,0.0,2017-12-11 18:13:00
1.0,16.0,0,0.0,0.0,2017-12-11 17:01:00
-8.0,9.0,0,0.0,0.0,2017-12-11 06:22:00
-4.0,-3.0,0,0.0,0.0,2017-12-12 05:56:00
29.0,14.0,0,0.0,0.0,2017-12-12 18:06:00
93.0,67.0,0,0.0,0.0,2017-12-12 14:17:00
-1.0,10.0,0,0.0,0.0,2017-12-12 06:29:00
5.0,3.0,0,0.0,0.0,2017-12-12 17:05:00
-3.0,-25.0,0,0.0,0.0,2017-12-12 05:37:00
-13.0,-21.0,0,0.0,0.0,2017-12-12 17:05:00
-5.0,-25.0,0,0.0,0.0,2017-12-13 05:55:00
-2.0,-29.0,0,0.0,0.0,2017-12-13 12:42:00
-8.0,-24.0,0,0.0,0.0,2017-12-13 17:29:00
-4.0,-1.0,0,0.0,0.0,2017-12-13 05:36:00
78.0,99.0,0,0.0,0.0,2017-12-13 18:36:00
-7.0,-7.0,0,0.0,0.0,2017-12-13 06:23:00
46.0,104.0,0,0.0,12.0,2017-12-13 17:46:00
59.0,109.0,0,0.0,59.0,2017-12-14 06:59:00
-5.0,-25.0,0,0.0,0.0,2017-12-14 12:39:00
-5.0,-8.0,0,0.0,0.0,2017-12-14 17:32:00
10.0,56.0,0,0.0,10.0,2017-12-14 05:50:00
-1.0,-16.0,0,0.0,0.0,2017-12-14 16:59:00
85.0,141.0,0,0.0,85.0,2017-12-14 07:55:00
-10.0,14.0,0,0.0,0.0,2017-12-14 17:08:00
31.0,28.0,0,28.0,0.0,2017-12-15 06:31:00
18.0,62.0,0,18.0,0.0,2017-12-15 17:55:00
-4.0,5.0,0,0.0,0.0,2017-12-15 12:40:00
-6.0,12.0,0,0.0,0.0,2017-12-15 05:34:00
66.0,107.0,0,32.0,0.0,2017-12-15 18:24:00
-4.0,22.0,0,0.0,0.0,2017-12-15 16:56:00
-4.0,45.0,0,0.0,0.0,2017-12-15 06:26:00
-2.0,11.0,0,0.0,0.0,2017-12-16 06:28:00
-1.0,15.0,0,0.0,0.0,2017-12-16 05:39:00
-7.0,-18.0,0,0.0,0.0,2017-12-16 12:23:00
-1.0,25.0,0,0.0,0.0,2017-12-16 06:29:00
-5.0,-14.0,0,0.0,0.0,2017-12-17 05:55:00
-7.0,-8.0,0,0.0,0.0,2017-12-17 06:23:00
-9.0,-8.0,0,0.0,0.0,2017-12-17 16:51:00
-2.0,6.0,0,0.0,0.0,2017-12-17 17:16:00
-8.0,-21.0,0,0.0,0.0,2017-12-17 05:32:00
1.0,-10.0,0,0.0,0.0,2017-12-18 17:38:00
-2.0,-13.0,0,0.0,0.0,2017-12-18 12:42:00
-7.0,-3.0,0,0.0,0.0,2017-12-18 16:53:00
-1.0,5.0,0,0.0,0.0,2017-12-18 05:39:00
-1.0,4.0,0,0.0,0.0,2017-12-18 17:17:00
592.0,581.0,0,563.0,0.0,2017-12-18 16:22:00
-1.0,-10.0,0,0.0,0.0,2017-12-19 05:59:00
14.0,-2.0,0,0.0,0.0,2017-12-19 12:58:00
-6.0,-14.0,0,0.0,0.0,2017-12-19 17:31:00
-4.0,-14.0,0,0.0,0.0,2017-12-19 16:56:00
10.0,-1.0,0,0.0,0.0,2017-12-19 05:50:00
-1.0,6.0,0,0.0,0.0,2017-12-19 06:29:00
2.0,20.0,0,2.0,0.0,2017-12-19 17:20:00
-2.0,-15.0,0,0.0,0.0,2017-12-20 05:58:00
-5.0,-3.0,0,0.0,0.0,2017-12-20 12:39:00
15.0,45.0,0,15.0,0.0,2017-12-20 17:52:00
-5.0,-18.0,0,0.0,0.0,2017-12-20 16:55:00
-9.0,4.0,0,0.0,0.0,2017-12-20 06:36:00
-5.0,-4.0,0,0.0,0.0,2017-12-20 05:35:00
4.0,-7.0,0,0.0,0.0,2017-12-21 06:04:00
16.0,32.0,0,16.0,0.0,2017-12-21 18:01:00
-4.0,12.0,0,0.0,0.0,2017-12-21 05:56:00
-5.0,-17.0,0,0.0,0.0,2017-12-21 16:50:00
72.0,85.0,0,28.0,0.0,2017-12-22 18:57:00
1.0,-5.0,0,0.0,0.0,2017-12-22 06:01:00
24.0,19.0,0,0.0,0.0,2017-12-22 17:19:00
-7.0,0.0,0,0.0,0.0,2017-12-22 05:53:00
26.0,49.0,0,26.0,0.0,2017-12-23 18:11:00
15.0,14.0,0,0.0,0.0,2017-12-23 06:15:00
-8.0,0.0,0,0.0,0.0,2017-12-23 05:52:00
-8.0,-13.0,0,0.0,0.0,2017-12-23 16:47:00
0.0,-5.0,0,0.0,0.0,2017-12-24 06:00:00
-10.0,-17.0,0,0.0,0.0,2017-12-24 08:55:00
-2.0,41.0,0,0.0,0.0,2017-12-25 05:58:00
-2.0,12.0,0,0.0,0.0,2017-12-25 09:21:00
11.0,0.0,0,0.0,0.0,2017-12-26 06:11:00
21.0,49.0,0,21.0,0.0,2017-12-26 18:06:00
70.0,60.0,0,42.0,0.0,2017-12-26 18:05:00
-3.0,7.0,0,0.0,0.0,2017-12-26 05:57:00
-1.0,-6.0,0,0.0,0.0,2017-12-27 17:44:00
0.0,-4.0,0,0.0,0.0,2017-12-27 06:00:00
-2.0,-13.0,0,0.0,0.0,2017-12-27 16:53:00
-4.0,6.0,0,0.0,0.0,2017-12-27 05:56:00
22.0,17.0,0,17.0,0.0,2017-12-28 06:22:00
6.0,5.0,0,0.0,0.0,2017-12-28 17:51:00
-2.0,-5.0,0,0.0,0.0,2017-12-28 16:53:00
3.0,10.0,0,0.0,0.0,2017-12-28 06:03:00
12.0,0.0,0,0.0,0.0,2017-12-29 06:12:00
26.0,22.0,0,22.0,0.0,2017-12-29 18:11:00
-3.0,18.0,0,0.0,0.0,2017-12-29 05:57:00
-2.0,-1.0,0,0.0,0.0,2017-12-29 16:53:00
70.0,66.0,0,11.0,0.0,2017-12-30 18:55:00
-2.0,74.0,0,0.0,0.0,2017-12-30 05:58:00
4.0,-6.0,0,0.0,0.0,2017-12-30 16:59:00
-8.0,34.0,0,0.0,0.0,2017-12-30 05:52:00
2.0,-11.0,0,0.0,0.0,2017-12-31 06:02:00
21.0,22.0,0,21.0,0.0,2017-12-31 09:26:00
